"show_1","show_2","distance"
"Inu X Boku Secret Service","Fate/stay night [Unlimited Blade Works]","0.703376566337735"
"Fate/stay night [Unlimited Blade Works]","Inu X Boku Secret Service","0.703376566337735"
"Inu X Boku Secret Service","Seraph of the End: Vampire Reign","0.631405516544232"
"Seraph of the End: Vampire Reign","Inu X Boku Secret Service","0.631405516544232"
"Inu X Boku Secret Service","5 Centimeters Per Second","0.667631321210608"
"5 Centimeters Per Second","Inu X Boku Secret Service","0.667631321210608"
"Inu X Boku Secret Service","My Hero Academia 3","1"
"My Hero Academia 3","Inu X Boku Secret Service","1"
"Inu X Boku Secret Service","The Ancient Magus&#039; Bride","0.767425297770437"
"The Ancient Magus&#039; Bride","Inu X Boku Secret Service","0.767425297770437"
"Inu X Boku Secret Service","Magi: The Labyrinth of Magic","0.607786361847034"
"Magi: The Labyrinth of Magic","Inu X Boku Secret Service","0.607786361847034"
"Inu X Boku Secret Service","Bakemonogatari","0.608620035875506"
"Bakemonogatari","Inu X Boku Secret Service","0.608620035875506"
"Inu X Boku Secret Service","Bungo Stray Dogs","0.692294458416058"
"Bungo Stray Dogs","Inu X Boku Secret Service","0.692294458416058"
"Inu X Boku Secret Service","Your Lie in April","0.633037329918672"
"Your Lie in April","Inu X Boku Secret Service","0.633037329918672"
"Inu X Boku Secret Service","GATE","0.67687736048184"
"GATE","Inu X Boku Secret Service","0.67687736048184"
"Inu X Boku Secret Service","Himouto! Umaru-chan","0.711318654307234"
"Himouto! Umaru-chan","Inu X Boku Secret Service","0.711318654307234"
"Inu X Boku Secret Service","My Hero Academia","0.687541045018251"
"My Hero Academia","Inu X Boku Secret Service","0.687541045018251"
"Inu X Boku Secret Service","The Melancholy of Haruhi Suzumiya Season 2","0.682368684567391"
"The Melancholy of Haruhi Suzumiya Season 2","Inu X Boku Secret Service","0.682368684567391"
"Inu X Boku Secret Service","Grimgar: Ashes and Illusions","0.704209596286216"
"Grimgar: Ashes and Illusions","Inu X Boku Secret Service","0.704209596286216"
"Inu X Boku Secret Service","My Teen Romantic Comedy SNAFU TOO!","0.661865856197026"
"My Teen Romantic Comedy SNAFU TOO!","Inu X Boku Secret Service","0.661865856197026"
"Inu X Boku Secret Service","Deadman Wonderland","0.612989300478548"
"Deadman Wonderland","Inu X Boku Secret Service","0.612989300478548"
"Inu X Boku Secret Service","Claymore","0.755976941375577"
"Claymore","Inu X Boku Secret Service","0.755976941375577"
"Inu X Boku Secret Service","Gangsta.","0.70441380358901"
"Gangsta.","Inu X Boku Secret Service","0.70441380358901"
"Inu X Boku Secret Service","Love, Chunibyo & Other Delusions!","0.563725809427573"
"Love, Chunibyo & Other Delusions!","Inu X Boku Secret Service","0.563725809427573"
"Inu X Boku Secret Service","A Certain Magical Index","0.63595853236567"
"A Certain Magical Index","Inu X Boku Secret Service","0.63595853236567"
"Inu X Boku Secret Service","Hyouka","0.556275636338501"
"Hyouka","Inu X Boku Secret Service","0.556275636338501"
"Inu X Boku Secret Service","Monogatari Series: Second Season","0.689321040358859"
"Monogatari Series: Second Season","Inu X Boku Secret Service","0.689321040358859"
"Inu X Boku Secret Service","Blast of Tempest","0.608657341041835"
"Blast of Tempest","Inu X Boku Secret Service","0.608657341041835"
"Inu X Boku Secret Service","Shakugan no Shana: Season I","0.658378434896521"
"Shakugan no Shana: Season I","Inu X Boku Secret Service","0.658378434896521"
"Inu X Boku Secret Service","Tokyo Ghoul √A","0.66298174250604"
"Tokyo Ghoul √A","Inu X Boku Secret Service","0.66298174250604"
"Inu X Boku Secret Service","Kokoro Connect","0.579917258017404"
"Kokoro Connect","Inu X Boku Secret Service","0.579917258017404"
"Inu X Boku Secret Service","Death Parade","0.64307302902087"
"Death Parade","Inu X Boku Secret Service","0.64307302902087"
"Inu X Boku Secret Service","PandoraHearts","0.637902831837515"
"PandoraHearts","Inu X Boku Secret Service","0.637902831837515"
"Inu X Boku Secret Service","The Asterisk War","0.711971576966057"
"The Asterisk War","Inu X Boku Secret Service","0.711971576966057"
"Inu X Boku Secret Service","Black Lagoon","0.7411225298574"
"Black Lagoon","Inu X Boku Secret Service","0.7411225298574"
"Inu X Boku Secret Service","AKIRA","0.826184619150538"
"AKIRA","Inu X Boku Secret Service","0.826184619150538"
"Inu X Boku Secret Service","The Familiar of Zero","0.615983981870584"
"The Familiar of Zero","Inu X Boku Secret Service","0.615983981870584"
"Inu X Boku Secret Service","Steins;Gate: The Movie − Load Region of Déjà Vu","0.724518814616136"
"Steins;Gate: The Movie − Load Region of Déjà Vu","Inu X Boku Secret Service","0.724518814616136"
"Inu X Boku Secret Service","Shiki","0.642089341430262"
"Shiki","Inu X Boku Secret Service","0.642089341430262"
"Inu X Boku Secret Service","Clannad","0.618337418317597"
"Clannad","Inu X Boku Secret Service","0.618337418317597"
"Inu X Boku Secret Service","Lucky☆Star","0.71247195798288"
"Lucky☆Star","Inu X Boku Secret Service","0.71247195798288"
"Inu X Boku Secret Service","","0.612233755315866"
"","Inu X Boku Secret Service","0.612233755315866"
"Inu X Boku Secret Service","Overlord","0.69010462486108"
"Overlord","Inu X Boku Secret Service","0.69010462486108"
"Inu X Boku Secret Service","Angel Beats!","0.56697003234282"
"Angel Beats!","Inu X Boku Secret Service","0.56697003234282"
"Inu X Boku Secret Service","Another","0.55354275631678"
"Another","Inu X Boku Secret Service","0.55354275631678"
"Inu X Boku Secret Service","Lovely Complex","0.656246062181293"
"Lovely Complex","Inu X Boku Secret Service","0.656246062181293"
"Inu X Boku Secret Service","Black Butler","0.611301420644669"
"Black Butler","Inu X Boku Secret Service","0.611301420644669"
"Inu X Boku Secret Service","Code Geass: Lelouch of the Rebellion","0.650112940569503"
"Code Geass: Lelouch of the Rebellion","Inu X Boku Secret Service","0.650112940569503"
"Inu X Boku Secret Service","Kuroko&#039;s Basketball 3","0.727808197975628"
"Kuroko&#039;s Basketball 3","Inu X Boku Secret Service","0.727808197975628"
"Ouran High School Host Club","Maid Sama!","0.504088480488059"
"Maid Sama!","Ouran High School Host Club","0.504088480488059"
"Ouran High School Host Club","My Little Monster","0.57740347822141"
"My Little Monster","Ouran High School Host Club","0.57740347822141"
"Ouran High School Host Club","Bleach","0.722374875896642"
"Bleach","Ouran High School Host Club","0.722374875896642"
"Ouran High School Host Club","Chobits","0.554942392504453"
"Chobits","Ouran High School Host Club","0.554942392504453"
"Ouran High School Host Club","Kimi ni Todoke: From Me to You","0.510164223374082"
"Kimi ni Todoke: From Me to You","Ouran High School Host Club","0.510164223374082"
"Ouran High School Host Club","Naruto: Shippuden","0.842602640527751"
"Naruto: Shippuden","Ouran High School Host Club","0.842602640527751"
"Ouran High School Host Club","Toradora!","0.508089269254299"
"Toradora!","Ouran High School Host Club","0.508089269254299"
"Ouran High School Host Club","Beelzebub","0.751124067059711"
"Beelzebub","Ouran High School Host Club","0.751124067059711"
"Ouran High School Host Club","Fruits Basket","0.429745094005112"
"Fruits Basket","Ouran High School Host Club","0.429745094005112"
"Ouran High School Host Club","One Piece","1"
"One Piece","Ouran High School Host Club","1"
"Ouran High School Host Club","InuYasha","0.645668005063015"
"InuYasha","Ouran High School Host Club","0.645668005063015"
"Ouran High School Host Club","Accel World","0.748844395333214"
"Accel World","Ouran High School Host Club","0.748844395333214"
"Ouran High School Host Club","Bakuman.","0.662335691148421"
"Bakuman.","Ouran High School Host Club","0.662335691148421"
"Ouran High School Host Club","K-ON! Season 2","0.668972409731614"
"K-ON! Season 2","Ouran High School Host Club","0.668972409731614"
"Ouran High School Host Club","Fairy Tail","0.717656574740936"
"Fairy Tail","Ouran High School Host Club","0.717656574740936"
"Ouran High School Host Club","","0.759007944692027"
"","Ouran High School Host Club","0.759007944692027"
"Ouran High School Host Club","The Devil is a Part-Timer!","0.653293798513019"
"The Devil is a Part-Timer!","Ouran High School Host Club","0.653293798513019"
"Ouran High School Host Club","Darker than Black","0.597219488776126"
"Darker than Black","Ouran High School Host Club","0.597219488776126"
"Ouran High School Host Club","School Days","0.632545151068179"
"School Days","Ouran High School Host Club","0.632545151068179"
"Ouran High School Host Club","Ergo Proxy","0.70557505188512"
"Ergo Proxy","Ouran High School Host Club","0.70557505188512"
"Ouran High School Host Club","Black Butler II","0.555980347179135"
"Black Butler II","Ouran High School Host Club","0.555980347179135"
"Ouran High School Host Club","Hunter x Hunter","0.747882733047914"
"Hunter x Hunter","Ouran High School Host Club","0.747882733047914"
"Ouran High School Host Club","OreImo","0.654935871407137"
"OreImo","Ouran High School Host Club","0.654935871407137"
"Ouran High School Host Club","Seraph of the End: Battle in Nagoya","0.783409890523867"
"Seraph of the End: Battle in Nagoya","Ouran High School Host Club","0.783409890523867"
"Ouran High School Host Club","Kuroko&#039;s Basketball 2","0.701883962529146"
"Kuroko&#039;s Basketball 2","Ouran High School Host Club","0.701883962529146"
"Ouran High School Host Club","Haikyu!! 2nd Season","0.735001995227626"
"Haikyu!! 2nd Season","Ouran High School Host Club","0.735001995227626"
"Ouran High School Host Club","Vampire Knight","0.447779823305428"
"Vampire Knight","Ouran High School Host Club","0.447779823305428"
"Ouran High School Host Club","My Neighbor Totoro","0.569754337612005"
"My Neighbor Totoro","Ouran High School Host Club","0.569754337612005"
"Ouran High School Host Club","The Seven Deadly Sins","0.742481017537418"
"The Seven Deadly Sins","Ouran High School Host Club","0.742481017537418"
"Ouran High School Host Club","Dragon Ball Z","0.693306677921998"
"Dragon Ball Z","Ouran High School Host Club","0.693306677921998"
"Ouran High School Host Club","Assassination Classroom","0.732568907500394"
"Assassination Classroom","Ouran High School Host Club","0.732568907500394"
"Ouran High School Host Club","Haganai: I don&#039;t have many friends","0.703225616217783"
"Haganai: I don&#039;t have many friends","Ouran High School Host Club","0.703225616217783"
"Ouran High School Host Club","Say ""I Love You"".","0.607855734928678"
"Say ""I Love You"".","Ouran High School Host Club","0.607855734928678"
"Ouran High School Host Club","Your Name.","0.697064226451884"
"Your Name.","Ouran High School Host Club","0.697064226451884"
"Ouran High School Host Club","The Disappearance of Haruhi Suzumiya","0.667295554188636"
"The Disappearance of Haruhi Suzumiya","Ouran High School Host Club","0.667295554188636"
"Ouran High School Host Club","Masamune-kun&#039;s Revenge","0.820840177170297"
"Masamune-kun&#039;s Revenge","Ouran High School Host Club","0.820840177170297"
"Ouran High School Host Club","Date A Live","0.789036759553236"
"Date A Live","Ouran High School Host Club","0.789036759553236"
"Ouran High School Host Club","Pokémon","0.686360535373916"
"Pokémon","Ouran High School Host Club","0.686360535373916"
"Ouran High School Host Club","Baka & Test - Summon the Beasts","0.635613551269857"
"Baka & Test - Summon the Beasts","Ouran High School Host Club","0.635613551269857"
"Ouran High School Host Club","Tokyo Ghoul","0.651352551267347"
"Tokyo Ghoul","Ouran High School Host Club","0.651352551267347"
"Ouran High School Host Club","Serial Experiments Lain","0.721425090085922"
"Serial Experiments Lain","Ouran High School Host Club","0.721425090085922"
"Ouran High School Host Club","KILL la KILL","0.702589328304386"
"KILL la KILL","Ouran High School Host Club","0.702589328304386"
"Ouran High School Host Club","A Lull in the Sea","0.752451763553283"
"A Lull in the Sea","Ouran High School Host Club","0.752451763553283"
"Ouran High School Host Club","Beyond the Boundary","0.676540163412077"
"Beyond the Boundary","Ouran High School Host Club","0.676540163412077"
"Ouran High School Host Club","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.711202106092841"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Ouran High School Host Club","0.711202106092841"
"Ouran High School Host Club","My Teen Romantic Comedy SNAFU","0.711942936101333"
"My Teen Romantic Comedy SNAFU","Ouran High School Host Club","0.711942936101333"
"Ouran High School Host Club","Princess Mononoke","0.550077194348821"
"Princess Mononoke","Ouran High School Host Club","0.550077194348821"
"Ouran High School Host Club","Howl&#039;s Moving Castle","0.490073459504866"
"Howl&#039;s Moving Castle","Ouran High School Host Club","0.490073459504866"
"Ouran High School Host Club","From the New World","0.730443018729374"
"From the New World","Ouran High School Host Club","0.730443018729374"
"Ouran High School Host Club","Golden Time","0.748770531995571"
"Golden Time","Ouran High School Host Club","0.748770531995571"
"Ouran High School Host Club","The Testament of Sister New Devil","0.863250933617279"
"The Testament of Sister New Devil","Ouran High School Host Club","0.863250933617279"
"Ouran High School Host Club","Fullmetal Alchemist: Brotherhood","0.58113982891196"
"Fullmetal Alchemist: Brotherhood","Ouran High School Host Club","0.58113982891196"
"Ouran High School Host Club","Reborn!","0.708632486852754"
"Reborn!","Ouran High School Host Club","0.708632486852754"
"Ouran High School Host Club","Fairy Tail Series 2","0.836687186758589"
"Fairy Tail Series 2","Ouran High School Host Club","0.836687186758589"
"Ouran High School Host Club","Is It Wrong to Try to Pick Up Girls in a Dungeon?","0.757527406594933"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?","Ouran High School Host Club","0.757527406594933"
"Ouran High School Host Club","A Certain Scientific Railgun","0.728842643969448"
"A Certain Scientific Railgun","Ouran High School Host Club","0.728842643969448"
"Ouran High School Host Club","Clannad ~After Story~","0.592104770258954"
"Clannad ~After Story~","Ouran High School Host Club","0.592104770258954"
"Ouran High School Host Club","Wolf Children","0.659012240191467"
"Wolf Children","Ouran High School Host Club","0.659012240191467"
"Ouran High School Host Club","Trinity Seven","0.835624902644346"
"Trinity Seven","Ouran High School Host Club","0.835624902644346"
"Ouran High School Host Club","Steins;Gate","0.653899182741269"
"Steins;Gate","Ouran High School Host Club","0.653899182741269"
"Ouran High School Host Club","Plastic Memories","0.818301979995215"
"Plastic Memories","Ouran High School Host Club","0.818301979995215"
"Ouran High School Host Club","Rurouni Kenshin","0.692466323867482"
"Rurouni Kenshin","Ouran High School Host Club","0.692466323867482"
"Ouran High School Host Club","Barakamon","0.689787139548094"
"Barakamon","Ouran High School Host Club","0.689787139548094"
"Ouran High School Host Club","Monthly Girls&#039; Nozaki-kun","0.626663334431798"
"Monthly Girls&#039; Nozaki-kun","Ouran High School Host Club","0.626663334431798"
"Ouran High School Host Club","The Fruit of Grisaia","0.832681098845142"
"The Fruit of Grisaia","Ouran High School Host Club","0.832681098845142"
"Ouran High School Host Club","Psycho-Pass","0.650587361239565"
"Psycho-Pass","Ouran High School Host Club","0.650587361239565"
"Ouran High School Host Club","","0.697253064690173"
"","Ouran High School Host Club","0.697253064690173"
"Ouran High School Host Club","The Pet Girl of Sakurasou","0.735423436413589"
"The Pet Girl of Sakurasou","Ouran High School Host Club","0.735423436413589"
"Ouran High School Host Club","Ghost in the Shell","0.704873927313413"
"Ghost in the Shell","Ouran High School Host Club","0.704873927313413"
"Ouran High School Host Club","Charlotte","0.753338540843615"
"Charlotte","Ouran High School Host Club","0.753338540843615"
"Ouran High School Host Club","When They Cry","0.605429998086428"
"When They Cry","Ouran High School Host Club","0.605429998086428"
